origin,beta,theta,r2,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha7,alpha8,alpha9,alpha10,alpha11,alpha12,alpha13,alpha14,alpha15
"421010382003",-0.518002481143038,0.176454092248713,0.289334435252603,0.720118107121311,0.528441980442199,0.0069531192503259,-0.636442838711384,-0.59948579937291,-0.147833821519323,-0.209848528774123,0.0213458338826122,0.466919797950629,-0.0353794922204591,0.27734926491271,-0.588247448224276,-0.276756444819122,0.59925746043378,0.0820923911840716
"421010382002",-0.423085529538003,0.29401772688726,0.540425697644634,0.508459444355892,-0.241139609499903,-0.681093246745953,-0.366996695078878,0.0966258895109921,-0.0638745007936157,0.00153758828872079,-0.315709147655643,0.500543182744677,0.296999674284036,0.0316314099332024,-0.294109024158576,-0.299877817887456,0.514082964380536,0.0507231742843637
"421010382001",-0.42824699205699,0.194426643918356,0.348203604038063,0.346132680041897,0.236745026582715,0.0868790098861022,-0.190859244040981,-0.262995501217449,-0.0856511698670965,-0.0561350868847388,-0.236089245091713,0.235919853677066,0.181263141015316,0.0946688805126066,-0.166080241005097,-0.386536022648108,0.21684371134826,0.249337816721635
"421010381002",-0.740141203540743,0.173144200840707,0.55856576406801,-0.917801477427248,0.571232690751025,-0.589344828504312,1.02504098408602,-0.423075327332729,-0.0321757365466904,-0.078460521380339,-0.119020806533093,0.359675396710383,0.131629655217463,0.430172606373393,-0.81962094670279,0.0765369097967633,0.643795027121983,-0.335464832313848
"421010381001",-0.635714793067414,0.162090926484056,0.319263557737941,-0.258341456700215,-0.125573886619376,-0.536017188323016,0.460918837174046,-0.248522908188463,0.116728413094258,-0.0722668120214093,0.452808180693504,0.458250622416851,-0.00355448083244355,0.354993411827014,-0.489093912270138,-0.166308828834315,0.354512753491701,0.115395263730319
"421010380002",0.9889287833395,-0.00275108468985191,0.696693828165926,-7.1389454466139,0.284349868527841,-8.19814608539773,6.31318666781749,3.08113353050982,1.04555938982857,0.778571287084593,0.0358393289529573,0.615206940379577,0.1313129524629,1.32087855588938,2.01844850064184,0.174866759405746,-1.38882828587543,-0.854097726642538
"421010380001",-0.447116187585316,-0.0590079214438647,0.587591962221981,-0.105550093291889,0.264177291636583,-0.359766313912932,0.43444296990002,-0.179131603318409,-0.0808794281784469,-0.0361304720677767,-0.0993317035409491,-0.0463932759563613,0.175027045770317,0.111444990706964,1.00033972978336,0.298552577625326,-0.426653898644262,-0.151647117341306
"421010379006",-0.286729341437837,0.137082361258315,0.482996854524374,-0.57352792035433,0.346887308878,-0.37354286973674,0.555341139425448,-0.305387444740916,0.259080032761459,-0.0571600259348502,-0.0699831231805383,0.325054383600768,0.0346583446714863,0.00284647676857477,-0.0870901097279062,-0.295574029852231,0,0.0629615039273333
"421010379005",-0.647834353385085,0.39205219806716,0.460860419345805,-0.1710341073018,0.4412091379349,-0.177112312416078,0.190817151168573,-0.285319151866389,-0.105415564964213,-0.0402490413517334,-0.20893373841348,0.530145338834161,-0.063019014516684,-0.157764378803855,0.0719587986300572,-0.078327156683135,0.0708136559772237,-0.0447227954822454
"421010379004",-0.509431072667902,0.430887481661192,0.454327138453794,0.15998265910554,-0.123280663842121,0.20328150284941,-0.0869261135479752,-0.192659565893311,-0.212528806313586,0.174484786850413,-0.197847037824491,0.395545173875482,-0.0989431639196592,-0.0314840430335681,-0.525421004897277,-0.135216281652003,0.912943941813073,-0.12967997343815
"421010379003",-0.682615587895605,0.161972663054438,0.701778266942159,1.98102263547931,0.0245029211330614,-0.537891002020384,-1.37942698582387,-0.282632212018246,-0.150044057759213,-0.341153559386713,0.708793009037432,0.0112555947734784,-0.568447161065622,-0.0951316105461435,3.7232755378845,0.291015585461492,-4.70611676491612,0.150618819820694
"421010379002",-0.61936978916601,0.499818856115513,0.476340303087449,-0.149238913102042,0.406180555889213,-0.331380192905206,0.342414618584125,-0.0994072868271819,0.184404893526671,0.19998061702623,-0.182995622429997,0.0263858469421602,-0.0128496111582118,-0.0142245313026681,-0.0889825177457951,-0.238028901981053,0.110189912614182,0.274921946438343
"421010379001",-0.508030857514715,0.371763801033992,0.524584470072776,-0.995331362346905,-0.382055575617704,-0.283573601664912,1.41213605404708,0.0316254004933916,-0.0527975463326101,0.105353814713836,0.451755776092206,0.203007800096615,-0.192276720616972,0.295355795227646,0.199991601281077,-0.385901238003851,-0.0657186098591309,0.0655827634759092
"421010378003",-0.343920295345868,-0.0200626342301876,0.632492291540525,-0.0189499314562896,0.0892354949129751,-0.0717818084534201,-0.402354560016772,0.327852344086589,0.460335886322935,0.270192126105302,-0.205038818207296,0.00126804494120895,-0.371735746079297,-0.232845863745828,-1.17802606363107,0.166567649124662,1.02361092471318,-0.0270971402821369
"421010378002",-0.591218984155796,0.376293583245383,0.326581263896735,-0.208861864760835,0.527224748578526,-0.0053534330567904,-0.14987203369766,-0.248295240404873,-0.196034788163396,-0.191167448504454,-0.0726965613684074,0.566618855466416,0.23625857409641,0.0469878752679751,-0.306048553031394,-0.581411233678505,0.410494029831396,0.0333729143688759
"421010378001",-0.921611343489743,0.546915569528239,0.531668892170473,0.0952409721942011,0.446742391023653,0.0695430839188366,-0.16636376699489,-0.289905406058614,0.0141635480941816,-0.130419212880335,0.109564182805894,0.232681105604541,-0.165142176931605,0.176628120646542,-0.370543842970199,-0.334207626798604,0.365744744007555,0.27398453782509
"421010377003",-0.562733601934341,0.546747251804572,0.661120658362507,0.454543424424691,-1.13219128801734,-0.497637076424462,0.803739142034504,0.706739430545346,-0.112140800819031,0.515365225801231,-0.279553143080421,0.133650695774522,-0.811008525919432,0.393533674739316,-0.323586152377539,1.26882760604637,0.0972322507964114,-0.577403501580317
"421010377002",-0.65731939117171,0.169491943469224,0.371751178560421,-0.254154419835091,0.413920271411363,-0.0579949625425253,0.310689041055905,-0.152818089448722,0.0237897985904127,0.0509246614952903,-0.176876374882815,0.0977494676330112,-0.0798700466968744,-0.0915239809459375,-0.191659691358541,0.378301303445148,0.121891354058939,-0.220085387290507
"421010377001",-0.65249441752944,0.24164458590616,0.405333537885662,1.26619803748666,-0.263216882413723,0.381002401450617,-1.05351937568716,-0.431019495946998,0.0714813152228454,0.116262749009548,0.199613612240121,-0.176731011053446,0.1112861221619,0.256614278776872,-0.122455258102489,0.573077371739697,-0.0395796950877874,-0.397032792836235
"421010376002",-0.449177998836458,0.327766270612048,0.703440998326855,-0.070893854452066,0.10685906120576,0.247027835056298,-0.705848842322294,0.0380161797500675,-0.00300616202380274,0.131907216483992,0.329951161493889,-0.0307757872778181,0.0313297605222009,0.0711976994134936,-0.427556144514853,0.93506318649792,0.244638547812309,-0.996449095784449
"421010376001",-0.839866216862727,0.458058534034041,0.62809667562964,0.153412721290855,-1.18286393057451,1.73077511626076,-1.09333377065538,0.655488221326369,-0.23047534975278,-0.0239437343661877,0.0949299605334132,-0.431571994014083,0.327652013639836,-0.269286773705332,0.250411493891373,0.425256907105586,-0.531263880287371,-0.293760671104873
"421010375002",-0.994270537414591,0.0483967275852955,0.79482262277303,0.940287341345456,0.729932723704632,0.237536905062532,-0.860351496684127,-0.353148015696166,0.17091954690416,-0.200089184794787,-0.397273656323315,-0.0413533671849675,0.0991133726207457,-0.173966593228286,-1.1921887675978,0.182508197207161,0.893758774752111,-0.120480567678315
"421010375001",-0.42447819718505,0.298980128023495,0.898617253791413,1.15004565626225,-0.736133257758751,1.16862228107892,-0.723083653947589,-0.381819992741323,0.0840334762660554,-0.0395799141031544,-0.383072685581133,-0.0231046618758845,0.111017202112233,0.00103377076532251,0.712416299779684,0.539783247801354,0,-0.499059985885983
"421010373003",-0.363096807757854,-0.0770476058980204,0.998908342967864,0.125591847631003,1.56595186823888,-2.05465026476031,1.23197309429774,-0.86506110724457,0.105874083483948,0.0306154328997739,-0.610896183753453,0.734218941602191,-0.212801113322194,-0.108440923063953,-2.56476786086906,0.746970599302878,1.28026379879834,-0.264450237293647
"421010373002",-1.00216282203271,0.198263062818889,0.524571252306911,0.613197511728581,0.449278428510514,-0.44477689992111,-0.589719337110238,-0.270139612314536,-0.105830928047997,-0.0211964347354918,0.0436523075878855,0.585939692930275,0.0447330091734127,0.207792994548126,-0.0686928758754523,-0.343217109051701,0.0729911468913473,0.397722590596961
"421010373001",-0.796648828997925,-0.0465287518718809,0.794028653217942,0.8529652017211,0.228652446700815,-0.0124524927710665,-0.419420879342443,-0.615110286719607,-0.117070065660465,-0.255418786437229,-0.204875104440143,0.276281523187074,0.320325641014269,0.194148350392276,0.157445755658617,0.430281638189371,-0.0495916070421963,-0.106815800127172
"421010372004",-0.657143920536398,-0.00991783269900322,0.497326953756769,0.435422676021213,-0.104048849756127,0.132129425945399,-0.112982527551608,-0.00541758054681643,-0.131483776931387,0.18245300325071,-0.376867720741382,0.223500116400746,-0.0017154955725164,-0.0180004852171062,-0.223574689860537,-0.430429187612838,-0.101412125761743,0.404175400742854
"421010372003",-0.996403794724582,0.878209173352875,0.981427767441422,1.18995625179155,-0.128466512503588,2.37849765414447,-4.15321966893486,0.168342472033858,-0.45999337958913,-0.318625710291578,-0.466980267579039,0.534057900950537,1.31797986570007,0.156909695463498,0.24073601928299,-0.462650482059961,-0.0956306573647178,-0.330794565178075
"421010372002",-1.0368840783969,0.0955469203744406,0.588387553264475,1.28317651013104,0.557096618075659,-0.337057749526056,-0.749882246815393,-0.611926585694637,-0.110676863814213,0.123251420300608,-0.243611931636852,0.29199055701224,0.0450547743533104,0.18087087552465,-0.032739339573422,-0.11959319889124,0.0152269894819837,0.197212531178888
"421010372001",-0.47370134917397,0.124179908644526,0.703299853043355,1.30102600649523,0.212369341479418,0.969055641941995,-1.30440213878564,-0.530792307983243,-0.221927220774332,-0.159282386714895,-0.339084774982358,0.0476016206324755,0.40251262224654,0.218277583670569,0.00531773646833539,-0.526506390007948,-0.130319507475518,0.601104347393895
"421010369003",-0.285267098015371,-0.0339944903895619,0.68649090548322,-0.0634861727763598,-0.239702527777449,0.597041286039527,0.036795230062986,-0.335508207350921,-0.0764278429000187,-0.157129163933654,0.497535426643082,0.182639473921467,0.0171287854705309,0.000515210665384383,0.0307760004376806,0.145217929794925,0.378117127199211,-0.386223637242024
"421010369002",-0.567771032784211,-0.0603112520113683,0.919140897222341,-0.231095398588094,-1.06048737144225,2.40720756084007,-1.33669471309229,0.506258954709232,0.0387474487138471,-0.201362618553937,-0.0975143620424048,-0.584294482969215,0.52800406023179,0.242569937147189,-0.704899035883437,0.797486223680463,0.219195513027621,-0.939699413987783
"421010369001",-0.346062003005153,-0.971787407774286,0.997622210295476,-0.51172650484849,6.9489997324666,-5.46605410523419,-0.686252498054283,-3.56257913607785,-0.424645920478623,1.04011463649452,0.88582479595001,2.56223173696722,0.461550828730516,-0.116863452114713,-0.525460593084048,-1.24798250014688,-0.203796167864075,2.11484128590552
"421010367002",-0.263514808122315,-0.0435678558487468,0.687741455397514,0.957034224343991,0.186087419387034,-0.0544408886817361,-0.944310100376793,-0.0645916653644459,-0.130916869044991,-0.239037024702552,0.723244436754613,-0.474394411578128,-0.195138492805666,0.136232913911959,-0.1049486773093,0.682012446492643,0.116294112692138,-0.194051555753037
"421010367001",0.0626356427612219,-0.0286487949697258,0.731598885674552,0.547028240925268,0.0697295542581551,-0.0390444571611236,-0.583273858894332,-0.0265103879421816,-0.155350432295042,0.00815984398628488,0.489133219611505,-0.444330787489117,-0.0133283583748993,-0.0662510950019417,-0.0571465671388714,0.74988787406298,-0.128410810259521,-0.556548973167056
"421010366001",0.35504076951432,0.116035667816174,0.896227888120924,0.165772512854431,-0.586332373125392,2.74203909294882,-3.31092609336321,0.838551529884847,-0.0872830757057037,0.71344396628734,-0.413239710018444,-0.207063979633661,-0.477275475453166,0.0943020477668153,0,0.695790033334464,0,-0.531277207123104
"421010365022",-1.13877195627682,-0.302031943725728,0.655420676144882,1.75128554215909,0.273295146921508,-0.136690351676616,-0.998335438705786,-0.663963230072442,-0.0487469215533579,0.0303310471135568,-0.360239323631521,0.0649511411633054,0.308495137365866,-0.127755042409054,-0.632524495441746,0.159376166932234,0.43971619086559,-0.0114107020439519
"421010365021",-1.11321029537083,-0.143618187055781,0.505715337202309,0.0496000752100019,0.0519144534051548,-0.334637224622416,0.313105112959709,-0.186244725599383,-0.0391952132212887,-0.0433627017584874,0.0870446603502573,0.0334808514471359,-0.104590728256495,0.0753973981260559,-0.0593066827768251,0.343109824003676,0.0220577829561176,-0.159135766523655
"421010365013",-0.841481362875293,-0.518686740502675,0.823143739122733,-1.0869589997433,0.491076470710834,0.145436715092459,2.22107825640008,-1.31799005838458,-1.34044119503386,0.14191936487059,0.235118962353991,0.884580903239969,-0.397343398924079,-0.00125731407539621,-61.9742743344945,-0.896926300915927,85.4859919579742,0.739235077134044
"421010365012",-0.877704332756428,-0.168736052270645,0.474171811759729,-0.0888137533197948,0.408473606638716,-0.231533862868083,0.544197978577807,-0.285658102202369,-0.0349711058111679,-0.0440545354583938,-0.0819077629541395,-0.0443486432082354,0.142275178125034,-0.0252792064524747,-0.0268286511155225,0.131216272942834,0.0502643577919241,-0.201954190378906
"421010365011",-0.829216801421356,-0.13406120866058,0.586624341009909,0.965822585677925,0.121910488496193,-0.141316926211355,-0.223906367732894,-0.525372499454777,-0.0428630527137439,0.066301308587641,-0.0170628975276904,-0.0596213314624327,0.0717133621407234,-0.05254680221124,-0.185763629368264,0.2614541725885,0.0496865869100419,-0.205675302320655
"421010364001",-0.717257439928878,0.251425910195953,0.985592740722263,0.962407270423151,0.0256613793877931,0.531284306754737,-0.51877748572378,-0.763222667689031,0.322783962553827,-0.475260388262047,0.531547538942672,-0.0657422006915704,-0.182088096072601,0.0817924611539187,0.282448871989013,-0.50670424781799,-0.311423980297735,0.468913917908252
"421010363034",-1.49498374173337,-0.301831810928927,0.800154660404227,2.41673598155232,-0.55695760750916,0.162587712979227,-1.83189614462158,0.417508749637142,0.191042627671614,-0.305150497696642,0.0543893877391872,-0.41550791105117,-0.05859588771779,-0.239043805807508,-0.996915299104488,0.38173929149438,1.12647850805301,-0.359378796732535
"421010363033",-1.06241027053265,0.0733117958836738,0.731327325991571,1.88223271264173,-0.703011357028417,0.661015884456005,-1.08937901917321,-0.369267444578058,-0.102493991224584,-0.118297140454213,-0.208916641194309,-0.257105678770317,0.10479454983586,0.000822709189392679,-0.6467653245182,0.804500189466961,0.607455855241621,-0.670032519165615
"421010363032",-0.895880637792109,-0.0630051033837814,0.572270352907183,1.73730593142107,-0.916279251534059,0.477398095443578,-0.855398412335738,-0.441341540093546,-0.133856082497255,-0.0633106809713389,0.396116135080427,-0.258050795853158,0.0863882718667732,-0.249267783929426,-0.331290240071794,0.29640312705284,0.161772301573246,-0.0808053429732465
"421010363031",-1.0722174601194,0.0453584442462727,0.533288168216655,0.977727469509093,-0.156714145955918,-0.0528911352218165,-0.256870282754292,-0.357562457570048,-0.128458439012933,-0.24551351941273,-0.0529907515548284,0.165929147076299,-0.211427223060092,-0.0714943921103583,-0.424366555623189,0.467432520041862,0.461307179069031,-0.428155420071385
"421010363022",-0.736531678377099,0.24723156963773,0.678528307624375,0.633284993057364,-0.614291867422917,0.401471280805159,-0.281178381221127,-0.0274223228637719,0.0723483238053177,-0.046633447597161,0.0164943126917653,0.136752176546744,-0.0903121595200199,0.206582006400383,-0.421314741631677,-0.0173225886382289,0.410972570810667,-0.167989893351953
"421010363021",-0.386681582237759,-0.0232731164297417,0.591917179426364,0.80290006088907,-0.500201210226447,0.0401028756487061,0.0621061977574395,-0.330479996548482,-0.0934584328471958,-0.0806354364021935,-0.000478922662241239,0.272739572016235,-0.160943401798673,-0.130812102440143,0.320529116998695,0.0940804558001799,-0.248611896630587,-0.138881692760138
"421010363012",-0.55718235900303,0.319115913143032,0.54716787108295,0.420232641979188,-0.415752730630555,-0.029464043835211,-0.091954428329094,0.0932067104281212,-0.101728034520981,-0.0570599370788686,0.0146960297611501,0.0307744209499274,-0.167217404078361,0.0152139121669787,-0.419874922385703,0.594838401623698,0.634864758031434,-0.686241743798511
"421010363011",-0.86905402996162,0.0792101609092045,0.578745161842089,0.934804065962095,0.0221508266184345,0.21094615895771,-0.467392211983704,-0.128336781188514,-0.092394097586906,0.0693651033720617,-0.0815167175598431,0.00933137498364434,-0.0877923726377409,-0.235084783816373,-0.0558027676927157,0.00386819451893652,0.139479503151596,-0.214489939332299
"421010362033",-0.824899238135685,0.197001639662293,0.613835593960915,0.755831158202508,0.919161270888491,-0.541916587332164,-0.441605027681301,-0.134453747313509,0.0743823181076058,-0.0411212092287575,0.108053342882203,-0.295724800412917,-0.545411410915602,-0.0678202873936287,0.0682052315625173,0.358869570610566,-0.0142185890296252,-0.256354784185867
"421010362032",-0.413184970830652,0.0626721426543683,0.577968381288413,1.5850350419749,0.350163808746177,-0.443368675158442,-0.99112230988056,-0.332320164860288,0.204659088611628,0.0919705361637187,0.272634365698893,-0.161437210187329,-0.642648337785923,0.0360393385897791,0.618637174806948,0.291997952652226,-0.66628924591535,-0.150682072709878
"421010362031",-0.762415375030841,0.142017623723066,0.499891117434844,0.814697296189891,0.177454897555266,0.0446181570950019,-0.543980411227244,-0.30093766913584,-0.0463317172350625,-0.0781566932268802,0.0862247141134567,-0.222835885075832,0.0553929184805791,0.00736860229725993,-0.0155650256939799,0.215416225563807,-0.0580112087433488,-0.192328053938008
"421010362024",-0.62551691800159,0.0562907573704655,0.585175566131715,1.240708147708,0.506489802523826,-0.515599315422997,-1.42239715822959,0.521491768582978,0.0172793797626685,-0.175660944887387,0.343797611310456,-0.24395084810972,-0.213638037852668,-0.0735830734660128,0.134040684689206,0.217409840664185,-0.117385313636058,-0.238814556202502
"421010362023",-0.498524434667612,0.161949581594819,0.658232764103828,0.459323838103962,0.645655511715373,-0.654599397911489,-0.391291540322462,-0.0646131945748289,-0.250070959574055,-0.175017442583035,0.454987278021634,-0.128068667865387,-0.171630787061964,0.0222258700109442,0.320659420702394,0.471178045494962,-0.0522287864663779,-0.420766694776819
"421010362022",-0.544433603384753,0.110420972224077,0.466995082221812,1.11003926139415,0.350260234040513,-0.0529578941863346,-0.671459631420944,-0.674063132016605,-0.205794976339453,-0.278032387937376,0.11793667570306,-0.0322593942085191,0.168861004214698,0.0899705775138604,-0.252377684765736,0.0148908763866043,0.291381620511757,-0.0148072817024769
"421010362021",-0.434414776586295,0.226643884173413,0.650051516574407,0.660182289971695,0.399056875625647,-0.511475162687142,-0.107280011736299,-0.306404763477301,-0.041010940625781,0.0742048548255133,-0.0531345507288992,0.0490598513361617,-0.14147970393501,0.0402860152613354,-0.251419094243092,0.217945492534876,0.234047356700504,-0.227488248648335
"421010362014",-0.637784120278024,-0.0713877835012151,0.573590091611114,0.241850756345768,1.03015147883634,-0.391427978587844,-0.218484101212432,-0.310150672781487,0.00818546902159083,0.0562389417585544,0.157712661693115,-0.0685693437523656,-0.259388207580549,-0.0293752723894686,0.0545135461823257,-0.223934595051952,-0.31183581865654,0.135350011531929
